NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,label
0.529174,0.122845,-0.311485,0.536788,0.111349,-0.295186,0.541923,0.113803,-0.295530,0.546735,0.115878,-0.295509,0.524960,0.107108,-0.296281,0.520593,0.106827,-0.296643,0.515987,0.106606,-0.296853,0.551483,0.128766,-0.191208,0.504896,0.116988,-0.197370,0.536364,0.150766,-0.270182,0.519914,0.143437,-0.273712,0.578272,0.252944,-0.114324,0.471037,0.240736,-0.135711,0.593153,0.407846,-0.054415,0.450516,0.386044,-0.135780,0.603470,0.540146,-0.093260,0.444289,0.517621,-0.219344,0.605409,0.587716,-0.106837,0.442253,0.563610,-0.250272,0.602092,0.589175,-0.143569,0.448952,0.563634,-0.277263,0.597653,0.573126,-0.107105,0.452529,0.547138,-0.232831,0.547426,0.535853,0.011093,0.485335,0.531371,-0.011375,0.544435,0.710553,0.077474,0.467690,0.714352,-0.012645,0.529518,0.864551,0.259009,0.465065,0.871272,0.142433,0.517159,0.886465,0.269832,0.472251,0.890259,0.153003,0.551863,0.940987,0.164232,0.444747,0.961826,0.042128,FIRMES
0.521147,0.124142,-0.294498,0.527549,0.112853,-0.279281,0.531832,0.115120,-0.279620,0.536498,0.117053,-0.279593,0.515501,0.109364,-0.280527,0.510673,0.109513,-0.280875,0.505592,0.109625,-0.281074,0.541844,0.129929,-0.171591,0.497295,0.120085,-0.188630,0.527712,0.151453,-0.255497,0.510990,0.144562,-0.259078,0.566335,0.252426,-0.088077,0.460416,0.242248,-0.138617,0.591007,0.405580,-0.031044,0.440801,0.392108,-0.156318,0.595902,0.535142,-0.074582,0.437870,0.530869,-0.239725,0.597344,0.582358,-0.088154,0.435559,0.576039,-0.272591,0.593858,0.584547,-0.123223,0.446486,0.575283,-0.295647,0.589447,0.567540,-0.088096,0.450461,0.558982,-0.251552,0.543941,0.535865,0.018650,0.481661,0.535141,-0.018940,0.536780,0.707552,0.113473,0.466817,0.714172,-0.008961,0.514020,0.862662,0.271718,0.463403,0.876570,0.129782,0.499980,0.886749,0.279967,0.469068,0.895024,0.138490,0.548576,0.929216,0.179890,0.444910,0.962656,0.032742,FIRMES
0.532345,0.124365,-0.332570,0.538604,0.112959,-0.318024,0.542972,0.115355,-0.318389,0.547527,0.117415,-0.318363,0.526956,0.109120,-0.321500,0.522272,0.108734,-0.321874,0.517296,0.108301,-0.322088,0.552992,0.129921,-0.212560,0.508629,0.117342,-0.231249,0.537826,0.151478,-0.290398,0.522594,0.144637,-0.296992,0.573967,0.252963,-0.104462,0.467531,0.238116,-0.169956,0.589941,0.405584,-0.066023,0.447173,0.388804,-0.169928,0.597685,0.534340,-0.105324,0.439065,0.528159,-0.246826,0.598637,0.580557,-0.121541,0.442662,0.572524,-0.279383,0.597306,0.581997,-0.147511,0.457673,0.570445,-0.304762,0.593290,0.565245,-0.115467,0.460955,0.556294,-0.259325,0.543104,0.532838,0.016548,0.481744,0.527886,-0.016824,0.532793,0.707755,0.126893,0.466661,0.713637,0.016662,0.511067,0.861891,0.281917,0.462223,0.876910,0.155032,0.496521,0.886961,0.289230,0.467184,0.896343,0.163237,0.548640,0.928442,0.183074,0.445166,0.962774,0.050247,FIRMES
0.532301,0.124402,-0.376093,0.539105,0.112964,-0.361339,0.543925,0.115406,-0.361693,0.548610,0.117565,-0.361664,0.527178,0.109004,-0.362839,0.522857,0.108480,-0.363199,0.518346,0.107840,-0.363404,0.555458,0.129902,-0.253581,0.510938,0.117088,-0.262145,0.538833,0.151545,-0.332335,0.523131,0.144673,-0.336588,0.577475,0.253025,-0.149822,0.470774,0.237681,-0.196264,0.590191,0.405979,-0.098349,0.449614,0.388384,-0.195270,0.597930,0.535064,-0.167295,0.441968,0.527118,-0.285963,0.599114,0.581066,-0.188313,0.442868,0.570977,-0.322894,0.596812,0.582207,-0.225174,0.460111,0.569478,-0.350788,0.592935,0.565694,-0.182022,0.463782,0.555458,-0.299968,0.543135,0.530861,0.024814,0.483073,0.525721,-0.025080,0.533293,0.706382,0.115697,0.470938,0.713951,-0.017663,0.512846,0.860819,0.294492,0.469911,0.891165,0.109049,0.502110,0.885118,0.304135,0.467506,0.907577,0.115240,0.546708,0.927137,0.189354,0.473541,0.983060,-0.022090,FIRMES
0.517478,0.124952,-0.331794,0.524650,0.113150,-0.320461,0.529210,0.115438,-0.320800,0.534367,0.117554,-0.320759,0.512546,0.110035,-0.318100,0.508645,0.110103,-0.318450,0.503711,0.110383,-0.318645,0.542991,0.129875,-0.228640,0.499301,0.121777,-0.222540,0.526635,0.151947,-0.294559,0.509913,0.146123,-0.293996,0.570517,0.252687,-0.120638,0.463366,0.241297,-0.156640,0.589494,0.402095,-0.076138,0.440332,0.389578,-0.164780,0.600708,0.532260,-0.140046,0.435865,0.531094,-0.251802,0.602381,0.578805,-0.157706,0.434398,0.574842,-0.284444,0.599074,0.580046,-0.195793,0.448681,0.575232,-0.310613,0.594636,0.563962,-0.155511,0.452469,0.559883,-0.265116,0.542848,0.531812,0.023261,0.482254,0.529066,-0.023560,0.533839,0.711124,0.103262,0.475424,0.721519,-0.024010,0.513944,0.860905,0.278942,0.477285,0.898894,0.098330,0.503681,0.884006,0.289440,0.477700,0.913685,0.104917,0.545736,0.925535,0.186196,0.477977,0.988202,-0.015907,FIRMES
0.517944,0.127955,-0.324782,0.525357,0.114878,-0.309228,0.529810,0.116943,-0.309572,0.534700,0.118945,-0.309540,0.513440,0.112012,-0.308358,0.509566,0.112041,-0.308700,0.504980,0.112340,-0.308893,0.543201,0.131761,-0.209735,0.500652,0.123309,-0.213435,0.526787,0.155815,-0.283503,0.510568,0.148613,-0.284472,0.572316,0.254149,-0.115249,0.465989,0.245753,-0.142122,0.596283,0.402131,-0.081859,0.441783,0.388065,-0.165253,0.616510,0.530519,-0.162447,0.426744,0.512455,-0.292396,0.620954,0.577403,-0.184086,0.421871,0.558654,-0.331353,0.616550,0.578827,-0.221753,0.428647,0.560904,-0.360716,0.611435,0.562659,-0.178518,0.432538,0.538967,-0.308764,0.544769,0.535377,0.019497,0.483441,0.534346,-0.019781,0.536191,0.712943,0.109990,0.478314,0.725909,-0.003944,0.515142,0.861001,0.319884,0.480909,0.896172,0.128337,0.506508,0.882819,0.333631,0.483102,0.911480,0.136273,0.547926,0.926489,0.228222,0.480022,0.985037,0.016364,FIRMES
0.522038,0.123030,-0.333071,0.529526,0.112912,-0.316099,0.534133,0.115199,-0.316466,0.539117,0.117835,-0.316456,0.517693,0.109460,-0.316442,0.513772,0.109106,-0.316792,0.509181,0.109053,-0.316999,0.547151,0.131615,-0.208944,0.503252,0.120678,-0.211869,0.530478,0.152069,-0.289652,0.513802,0.145589,-0.292180,0.574808,0.253954,-0.120283,0.467773,0.245596,-0.143088,0.594664,0.403340,-0.063114,0.442322,0.389405,-0.154127,0.608768,0.534205,-0.108814,0.439094,0.518577,-0.261514,0.612032,0.579823,-0.126756,0.438895,0.563920,-0.298596,0.607162,0.582172,-0.165540,0.451067,0.564002,-0.325671,0.602660,0.566017,-0.123637,0.454238,0.545345,-0.275881,0.547830,0.535975,0.015037,0.484527,0.534925,-0.015309,0.543091,0.713794,0.104633,0.479078,0.726869,0.039199,0.529582,0.858804,0.307854,0.481659,0.888340,0.217602,0.518046,0.879858,0.321815,0.488490,0.907574,0.230081,0.557878,0.926767,0.218357,0.475516,0.974953,0.119170,FIRMES
0.523934,0.118286,-0.318468,0.531317,0.109235,-0.299750,0.535756,0.111401,-0.300119,0.540856,0.114022,-0.300123,0.519492,0.105687,-0.302368,0.515589,0.105478,-0.302725,0.511145,0.105431,-0.302938,0.548104,0.128303,-0.193439,0.504178,0.116626,-0.202896,0.531955,0.146528,-0.275131,0.515731,0.141291,-0.280751,0.576247,0.251940,-0.118182,0.468726,0.245187,-0.142309,0.593491,0.404498,-0.068737,0.444987,0.390061,-0.150889,0.602612,0.536109,-0.118487,0.440408,0.521440,-0.247602,0.602155,0.581531,-0.135676,0.441835,0.565861,-0.280343,0.593955,0.582267,-0.172074,0.455882,0.565293,-0.307573,0.590442,0.566094,-0.132230,0.459593,0.548700,-0.262284,0.548200,0.536081,0.012938,0.484845,0.534812,-0.013210,0.543830,0.713760,0.079491,0.479073,0.725671,0.020222,0.531429,0.858541,0.276185,0.481574,0.884489,0.180624,0.520246,0.879367,0.289164,0.489352,0.905441,0.191620,0.555707,0.928900,0.185369,0.473004,0.969427,0.077392,FIRMES
0.535811,0.114960,-0.293526,0.542855,0.105571,-0.277332,0.548064,0.108538,-0.277684,0.552938,0.111536,-0.277676,0.531367,0.100816,-0.278306,0.527200,0.100508,-0.278674,0.522560,0.100405,-0.278883,0.558544,0.127118,-0.179476,0.515016,0.110811,-0.183539,0.541452,0.144130,-0.254365,0.526266,0.137074,-0.257738,0.584056,0.249526,-0.110400,0.478617,0.242066,-0.129051,0.598178,0.404367,-0.063326,0.459004,0.390061,-0.128794,0.603828,0.536219,-0.112502,0.457910,0.521592,-0.211836,0.604791,0.581566,-0.129415,0.455880,0.565948,-0.241806,0.597383,0.582336,-0.163182,0.467055,0.565347,-0.268059,0.593211,0.566179,-0.125277,0.471507,0.549291,-0.224820,0.553750,0.533771,0.011860,0.491467,0.528969,-0.012139,0.545555,0.709889,0.061001,0.484634,0.724914,-0.000557,0.531050,0.857042,0.238471,0.484908,0.886998,0.123200,0.520407,0.877051,0.249268,0.492700,0.905657,0.130462,0.553827,0.929056,0.152906,0.471875,0.972066,0.020712,FIRMES
0.534135,0.114471,-0.305778,0.541496,0.105558,-0.288168,0.547562,0.108287,-0.288530,0.552623,0.111133,-0.288542,0.529527,0.101138,-0.290622,0.525540,0.100823,-0.290983,0.521020,0.100731,-0.291193,0.556453,0.126537,-0.180079,0.514044,0.111412,-0.193393,0.540232,0.142667,-0.263789,0.525110,0.136830,-0.268852,0.582430,0.249513,-0.114266,0.475900,0.241765,-0.133908,0.597847,0.404676,-0.067955,0.458636,0.390080,-0.131829,0.599153,0.537549,-0.128926,0.459137,0.525519,-0.212391,0.598662,0.582670,-0.150644,0.457379,0.569146,-0.244293,0.590084,0.582397,-0.183683,0.469021,0.566866,-0.269415,0.586598,0.566207,-0.141827,0.473806,0.551350,-0.225725,0.553007,0.533456,0.011276,0.491863,0.529035,-0.011559,0.546489,0.709919,0.055022,0.487608,0.724501,-0.001081,0.530021,0.855251,0.246537,0.489103,0.891098,0.129669,0.519596,0.871383,0.258529,0.496376,0.909839,0.137798,0.547974,0.927553,0.159177,0.473128,0.972406,0.030555,FIRMES
0.534663,0.113973,-0.326812,0.541411,0.105370,-0.310697,0.546683,0.107935,-0.311051,0.551381,0.110634,-0.311041,0.530008,0.101394,-0.311603,0.525971,0.101171,-0.311957,0.521810,0.101107,-0.312163,0.557048,0.125723,-0.206739,0.515180,0.111774,-0.211707,0.541832,0.140859,-0.285540,0.526710,0.136287,-0.288701,0.583980,0.249502,-0.134209,0.478851,0.240436,-0.143670,0.596531,0.404800,-0.089202,0.458205,0.385387,-0.138505,0.598945,0.537802,-0.154158,0.457555,0.519117,-0.224105,0.598604,0.582908,-0.175711,0.455737,0.563095,-0.256712,0.590048,0.582471,-0.210402,0.466858,0.561581,-0.284498,0.586463,0.566124,-0.167604,0.471383,0.547347,-0.238014,0.552506,0.529526,0.011006,0.492116,0.524112,-0.011286,0.546259,0.705111,0.057529,0.488718,0.718734,-0.013649,0.527637,0.855091,0.247827,0.489952,0.890762,0.096165,0.518690,0.872155,0.259630,0.496930,0.909277,0.101568,0.542206,0.927315,0.161617,0.473644,0.972083,-0.014673,FIRMES
0.542464,0.114386,-0.311114,0.550250,0.105518,-0.296828,0.555810,0.108019,-0.297163,0.560191,0.110842,-0.297134,0.538238,0.101608,-0.296706,0.534274,0.101339,-0.297071,0.529997,0.101160,-0.297276,0.565532,0.126853,-0.201943,0.524141,0.111813,-0.203019,0.547867,0.140998,-0.273336,0.533900,0.136373,-0.275278,0.589639,0.249493,-0.134056,0.486060,0.237063,-0.140066,0.599681,0.404970,-0.087073,0.461458,0.381389,-0.136845,0.600750,0.539050,-0.133656,0.458471,0.516477,-0.217386,0.601081,0.584772,-0.149787,0.455680,0.560144,-0.246470,0.592900,0.583043,-0.182583,0.466512,0.559740,-0.272701,0.589421,0.567037,-0.145629,0.470830,0.546327,-0.230484,0.553481,0.528816,0.010718,0.493078,0.519477,-0.010997,0.546014,0.701906,0.040835,0.488324,0.713186,-0.039789,0.527710,0.854981,0.202473,0.488898,0.884909,0.074301,0.518692,0.872816,0.211226,0.496762,0.901826,0.080735,0.542453,0.929076,0.108028,0.473162,0.971454,-0.032262,FIRMES
0.539419,0.117660,-0.350890,0.547090,0.107198,-0.333934,0.552312,0.109705,-0.334295,0.556693,0.112333,-0.334287,0.535434,0.103200,-0.336470,0.531491,0.102763,-0.336814,0.527344,0.102515,-0.337012,0.565237,0.127234,-0.221131,0.523445,0.113109,-0.232811,0.545527,0.142497,-0.305214,0.531223,0.137040,-0.310546,0.587827,0.248725,-0.140666,0.485882,0.237728,-0.158791,0.600539,0.404702,-0.090986,0.460909,0.382068,-0.168052,0.606390,0.539063,-0.144346,0.458304,0.520261,-0.258849,0.607009,0.585698,-0.162756,0.455010,0.567367,-0.292024,0.599304,0.584404,-0.197899,0.465699,0.566376,-0.319030,0.595702,0.568375,-0.157908,0.469969,0.551771,-0.272694,0.554749,0.528937,0.011264,0.494521,0.520551,-0.011545,0.545817,0.704139,0.075890,0.488218,0.718966,0.000484,0.527815,0.855219,0.270511,0.486478,0.886375,0.134639,0.518673,0.873693,0.282458,0.494814,0.903845,0.141754,0.543643,0.931860,0.170487,0.470378,0.975927,0.005435,FIRMES
0.522459,0.130426,-0.281669,0.529944,0.114379,-0.266702,0.534462,0.115539,-0.267035,0.539124,0.117126,-0.267017,0.517958,0.112260,-0.266870,0.513073,0.111776,-0.267240,0.508443,0.111739,-0.267441,0.548253,0.129607,-0.170084,0.503580,0.120322,-0.170367,0.530547,0.153890,-0.242848,0.514202,0.151029,-0.244776,0.576889,0.250527,-0.109750,0.471516,0.239283,-0.106495,0.598529,0.399760,-0.078311,0.452110,0.382362,-0.105990,0.614441,0.523694,-0.127553,0.440102,0.511621,-0.173605,0.619370,0.563793,-0.139200,0.436027,0.556122,-0.194745,0.614329,0.567039,-0.173026,0.444257,0.558359,-0.222813,0.609024,0.554963,-0.140831,0.447175,0.542229,-0.187325,0.545615,0.529014,0.001145,0.483701,0.521727,-0.001444,0.536649,0.704228,0.046301,0.467735,0.713547,-0.002715,0.517748,0.856236,0.173569,0.460301,0.879358,0.088214,0.504446,0.877283,0.179407,0.467463,0.903119,0.092421,0.534894,0.932957,0.091172,0.428378,0.953723,-0.001307,FIRMES
0.522479,0.135311,-0.327730,0.530658,0.117711,-0.311709,0.535485,0.118869,-0.312053,0.540085,0.120048,-0.312019,0.517536,0.115294,-0.311871,0.512790,0.115041,-0.312242,0.508833,0.115209,-0.312458,0.547581,0.131721,-0.201417,0.504285,0.124394,-0.202230,0.531006,0.160297,-0.283174,0.514570,0.156104,-0.285309,0.576915,0.251638,-0.116031,0.471422,0.240566,-0.131088,0.597450,0.400009,-0.076339,0.451825,0.382482,-0.130081,0.611289,0.525914,-0.122520,0.438079,0.512132,-0.220006,0.615256,0.567833,-0.136290,0.436021,0.556783,-0.249977,0.609418,0.569820,-0.172704,0.444881,0.558644,-0.281043,0.604796,0.556498,-0.136633,0.447816,0.542662,-0.235679,0.545433,0.531106,0.005993,0.483435,0.524228,-0.006283,0.535611,0.708072,0.078369,0.467477,0.715579,-0.001505,0.515290,0.860137,0.242757,0.457702,0.883211,0.103128,0.502434,0.883271,0.251227,0.463217,0.906431,0.110041,0.533086,0.934645,0.133190,0.437828,0.959905,0.000672,FIRMES
0.515453,0.134612,-0.258362,0.523667,0.117608,-0.241696,0.527988,0.118655,-0.242021,0.532747,0.119867,-0.242010,0.511070,0.116003,-0.240200,0.506113,0.115807,-0.240544,0.501862,0.116072,-0.240722,0.541691,0.131776,-0.144126,0.497141,0.124834,-0.137507,0.524809,0.159626,-0.220077,0.508184,0.155918,-0.220083,0.570147,0.252000,-0.082856,0.465469,0.242787,-0.085020,0.593998,0.398066,-0.056954,0.443756,0.382283,-0.105349,0.610617,0.521403,-0.107779,0.421321,0.503722,-0.199291,0.614959,0.564997,-0.120471,0.414469,0.541801,-0.224960,0.612521,0.567962,-0.153230,0.419820,0.542818,-0.254522,0.607421,0.554313,-0.120882,0.426429,0.528204,-0.214888,0.542721,0.531904,0.006968,0.482330,0.527130,-0.007282,0.532655,0.712785,0.057818,0.469059,0.720768,-0.024460,0.512764,0.862938,0.204536,0.460734,0.895723,0.059494,0.502480,0.883709,0.212480,0.464835,0.911824,0.063088,0.529325,0.934724,0.123541,0.455785,0.981358,-0.038329,FIRMES
0.507607,0.133147,-0.272933,0.513378,0.114354,-0.256633,0.518258,0.114808,-0.256959,0.522274,0.115529,-0.256953,0.501323,0.114668,-0.256824,0.496330,0.115207,-0.257165,0.491208,0.115885,-0.257342,0.527879,0.127322,-0.159574,0.483283,0.124650,-0.159586,0.515938,0.157485,-0.234627,0.500455,0.155784,-0.236591,0.558292,0.247924,-0.097568,0.451620,0.242703,-0.102792,0.584902,0.396054,-0.067130,0.435090,0.382351,-0.111786,0.607771,0.519252,-0.126074,0.417831,0.502327,-0.205392,0.613488,0.564741,-0.137711,0.411651,0.540914,-0.231834,0.609961,0.568399,-0.168519,0.417765,0.541805,-0.260481,0.605006,0.553866,-0.139207,0.424606,0.526787,-0.220249,0.539012,0.530402,0.007192,0.479058,0.527287,-0.007512,0.526422,0.712898,0.049288,0.471004,0.720692,-0.030508,0.505298,0.864831,0.177520,0.460881,0.902646,0.052101,0.497096,0.883636,0.183974,0.469601,0.917799,0.055907,0.510669,0.934658,0.097569,0.464230,0.989682,-0.043182,FIRMES
0.508065,0.130852,-0.277552,0.514920,0.113041,-0.261091,0.519848,0.113310,-0.261413,0.524586,0.114128,-0.261388,0.502746,0.113997,-0.260925,0.498441,0.114781,-0.261281,0.494623,0.115717,-0.261471,0.530556,0.126118,-0.159944,0.489176,0.124350,-0.159245,0.516732,0.154252,-0.237532,0.501529,0.150843,-0.239276,0.561242,0.246889,-0.093995,0.456146,0.240943,-0.096662,0.585855,0.393566,-0.059166,0.435721,0.376821,-0.105335,0.607828,0.516504,-0.114335,0.418631,0.491948,-0.194489,0.613268,0.562507,-0.127113,0.412367,0.526551,-0.219765,0.611142,0.565878,-0.160687,0.414794,0.526936,-0.249252,0.605928,0.551538,-0.127854,0.420911,0.514509,-0.209612,0.534117,0.529219,0.007309,0.473748,0.525323,-0.007624,0.519852,0.714322,0.051384,0.464018,0.720595,-0.036792,0.502099,0.871828,0.192470,0.459501,0.900678,0.049290,0.493566,0.890308,0.199513,0.464615,0.916665,0.052800,0.517894,0.943284,0.100586,0.456732,0.986551,-0.059542,FIRMES
0.504570,0.130095,-0.233154,0.510319,0.112440,-0.217487,0.514607,0.112669,-0.217809,0.519285,0.113242,-0.217791,0.499251,0.113680,-0.217398,0.495468,0.114662,-0.217760,0.490946,0.115314,-0.217947,0.528116,0.124564,-0.125242,0.487656,0.124160,-0.124567,0.513250,0.153297,-0.196610,0.497875,0.150561,-0.198357,0.558422,0.245264,-0.071330,0.453353,0.240941,-0.070632,0.583774,0.392927,-0.037748,0.434070,0.377459,-0.077527,0.605496,0.516876,-0.081851,0.414685,0.494866,-0.150085,0.610662,0.562613,-0.092147,0.408912,0.532156,-0.170511,0.610620,0.565354,-0.124701,0.412565,0.532852,-0.199187,0.605766,0.550766,-0.094638,0.418259,0.519570,-0.164464,0.532511,0.528813,0.005984,0.471564,0.525430,-0.006294,0.518177,0.718111,0.048515,0.462517,0.720814,-0.030567,0.501087,0.874057,0.182121,0.460270,0.899461,0.063856,0.492771,0.894690,0.188490,0.465290,0.916017,0.067607,0.520687,0.943447,0.097199,0.452164,0.978770,-0.036444,FIRMES
0.505219,0.128481,-0.252583,0.511492,0.111079,-0.236387,0.516142,0.111062,-0.236721,0.521221,0.111726,-0.236702,0.499842,0.113059,-0.236568,0.495882,0.114256,-0.236921,0.492075,0.115260,-0.237108,0.528366,0.123568,-0.138863,0.488581,0.124121,-0.139747,0.514168,0.151679,-0.213941,0.498948,0.149027,-0.216096,0.559532,0.245174,-0.080151,0.452859,0.240653,-0.082834,0.584521,0.393015,-0.044428,0.428197,0.377563,-0.080236,0.607274,0.518599,-0.091832,0.405763,0.493666,-0.207713,0.613589,0.565058,-0.104828,0.397570,0.529317,-0.236254,0.612317,0.570004,-0.139276,0.401411,0.530797,-0.264740,0.607020,0.555081,-0.105624,0.408447,0.519080,-0.223796,0.534228,0.532341,0.006092,0.472945,0.530333,-0.006399,0.532060,0.725333,0.059328,0.463332,0.721900,-0.008168,0.529316,0.881817,0.208704,0.461563,0.898788,0.126045,0.519292,0.902610,0.216240,0.467280,0.915739,0.134315,0.552275,0.955359,0.113009,0.450034,0.977358,0.030655,FIRMES
0.515384,0.125594,-0.249451,0.522113,0.109511,-0.233911,0.527317,0.109914,-0.234242,0.533317,0.111127,-0.234211,0.510738,0.110672,-0.233352,0.506807,0.111960,-0.233718,0.503148,0.113159,-0.233907,0.542141,0.123535,-0.138459,0.499537,0.123507,-0.135940,0.524945,0.149733,-0.211536,0.509489,0.148015,-0.212689,0.572672,0.243457,-0.077841,0.466301,0.238375,-0.081587,0.596153,0.393169,-0.041603,0.444167,0.376510,-0.090521,0.618501,0.519944,-0.092452,0.426831,0.494958,-0.189350,0.624331,0.568378,-0.106308,0.418569,0.530373,-0.216409,0.622282,0.574913,-0.140536,0.416302,0.528727,-0.244928,0.616141,0.559198,-0.105919,0.422841,0.515218,-0.204198,0.539830,0.532531,0.006162,0.479391,0.530106,-0.006469,0.542072,0.729430,0.053242,0.464818,0.727422,-0.018477,0.535219,0.885560,0.198465,0.462216,0.898283,0.123352,0.523721,0.905064,0.205879,0.468634,0.915412,0.129301,0.558397,0.963326,0.112016,0.446867,0.977553,0.016724,FIRMES
0.512090,0.123366,-0.259525,0.518767,0.107714,-0.240641,0.523904,0.108141,-0.241016,0.529784,0.109604,-0.241008,0.507020,0.108771,-0.242958,0.502703,0.110077,-0.243311,0.499145,0.111496,-0.243504,0.536399,0.121994,-0.145070,0.494781,0.122565,-0.140678,0.521480,0.147316,-0.215906,0.505691,0.144788,-0.220804,0.568723,0.243556,-0.082285,0.459602,0.239331,-0.086977,0.591723,0.394823,-0.045581,0.441180,0.378951,-0.097404,0.610817,0.528620,-0.090582,0.423981,0.498053,-0.192656,0.616767,0.578650,-0.104074,0.417172,0.535779,-0.219536,0.613860,0.583446,-0.139100,0.418595,0.536431,-0.247164,0.607658,0.566227,-0.104180,0.424461,0.519919,-0.207194,0.539901,0.535715,0.004960,0.479344,0.535626,-0.005265,0.543137,0.732552,0.054129,0.465594,0.730992,0.003019,0.535742,0.885653,0.220573,0.464212,0.897950,0.150358,0.523421,0.907784,0.230630,0.473241,0.915382,0.159638,0.560002,0.963547,0.134016,0.446962,0.977518,0.059098,FIRMES
0.512343,0.119609,-0.306824,0.519005,0.104983,-0.287604,0.523972,0.106457,-0.287972,0.529910,0.108102,-0.287962,0.507307,0.104879,-0.288036,0.503015,0.105912,-0.288386,0.499278,0.107356,-0.288601,0.536471,0.121543,-0.171976,0.494503,0.119260,-0.170995,0.521599,0.145856,-0.260044,0.505536,0.140904,-0.262550,0.570105,0.243645,-0.101495,0.459463,0.239810,-0.091080,0.591613,0.397705,-0.059099,0.440291,0.379075,-0.120779,0.610530,0.534075,-0.115338,0.420336,0.494992,-0.242685,0.615828,0.583131,-0.133566,0.412972,0.527544,-0.275425,0.612990,0.587302,-0.170256,0.413266,0.526390,-0.305724,0.606999,0.570259,-0.130228,0.419187,0.515590,-0.259324,0.542334,0.535742,0.003168,0.481929,0.535710,-0.003452,0.541960,0.737880,0.054170,0.466854,0.733218,0.009573,0.533423,0.895974,0.239170,0.464880,0.898619,0.164060,0.522382,0.913912,0.250648,0.474465,0.915783,0.174036,0.555787,0.978364,0.142762,0.447775,0.977447,0.062885,FIRMES
0.516057,0.117595,-0.298742,0.523904,0.104561,-0.280930,0.528732,0.106326,-0.281285,0.534251,0.108130,-0.281271,0.512299,0.103595,-0.280866,0.508565,0.104351,-0.281224,0.504568,0.105306,-0.281435,0.543249,0.121638,-0.171412,0.500384,0.117869,-0.169989,0.524809,0.145115,-0.255276,0.508837,0.139791,-0.257126,0.574895,0.243968,-0.101803,0.461495,0.238956,-0.092933,0.592782,0.399126,-0.053663,0.440081,0.379198,-0.120382,0.611470,0.537800,-0.099029,0.421066,0.495626,-0.229341,0.616396,0.585821,-0.114032,0.414279,0.529500,-0.259928,0.613378,0.590534,-0.151769,0.413759,0.528574,-0.289198,0.607885,0.573687,-0.113651,0.419558,0.517265,-0.244982,0.542345,0.537149,0.003236,0.481891,0.535807,-0.003522,0.541234,0.741160,0.042448,0.466055,0.733201,-0.013788,0.532851,0.900410,0.235817,0.464872,0.893199,0.146653,0.522824,0.916283,0.244689,0.473896,0.910395,0.157507,0.555414,0.981846,0.134011,0.447053,0.971177,0.050641,FIRMES
